text,label,conf_pos,conf_neg
atorvastatin hypothyroid sinc hyperlipidemia not improv pravastatin atorvastatin niceritrol sinc level thyroid-stimul hormon tsh free t4 num3 iu/ml num ng/dl respect patient diagnos secondari hyperlipidemia hypothyroid,0,0.0,1.0
levothyroxin hypothyroid citp analysi abl obtain inform coronari risk factor may clinic use evalu effect treatment levothyroxin patient hypothyroid secondari hyperlipidemia,0,0.0,1.0
levothyroxin hyperlipidemia citp analysi abl obtain inform coronari risk factor may clinic use evalu effect treatment levothyroxin patient hypothyroid secondari hyperlipidemia,0,0.0,1.0
warfarin stroke pool data trial compar antithrombot treatment placebo shown warfarin reduc risk stroke num2 aspirin alon reduc risk num2,0,0.0,1.0
aspirin stroke pool data trial compar antithrombot treatment placebo shown warfarin reduc risk stroke num2 aspirin alon reduc risk num2,0,0.0,1.0
warfarin stroke overal high-risk patient warfarin superior aspirin prevent stroke rel risk reduct num2,0,0.0,1.0
aspirin stroke overal high-risk patient warfarin superior aspirin prevent stroke rel risk reduct num2,0,0.0,1.0
ximelagatran abnorm liver function ximelagatran oral direct thrombin inhibitor found effici vitamin k antagonist drug prevent embol event recent withdrawn abnorm liver function test,1,1.0,0.0
vitamin k. abnorm liver function ximelagatran oral direct thrombin inhibitor found effici vitamin k antagonist drug prevent embol event recent withdrawn abnorm liver function test,0,0.18099999999999994,0.8190000000000001
vitamin k. embol event ximelagatran oral direct thrombin inhibitor found effici vitamin k antagonist drug prevent embol event recent withdrawn abnorm liver function test,0,0.0,1.0
ximelagatran embol event ximelagatran oral direct thrombin inhibitor found effici vitamin k antagonist drug prevent embol event recent withdrawn abnorm liver function test,0,0.0,1.0
clopidogrel atrial fibril active-w atrial fibril clopidogrel trial irbesartan prevent vascular event studi demonstr warfarin superior platelet therapi clopidogrel plu aspirin prevent af embol event,0,0.0,1.0
irbesartan embol event active-w atrial fibril clopidogrel trial irbesartan prevent vascular event studi demonstr warfarin superior platelet therapi clopidogrel plu aspirin prevent af embol event,0,0.0,1.0
warfarin embol event active-w atrial fibril clopidogrel trial irbesartan prevent vascular event studi demonstr warfarin superior platelet therapi clopidogrel plu aspirin prevent af embol event,0,0.0,1.0
clopidogrel embol event active-w atrial fibril clopidogrel trial irbesartan prevent vascular event studi demonstr warfarin superior platelet therapi clopidogrel plu aspirin prevent af embol event,0,0.0,1.0
aspirin atrial fibril active-w atrial fibril clopidogrel trial irbesartan prevent vascular event studi demonstr warfarin superior platelet therapi clopidogrel plu aspirin prevent af embol event,0,0.18599999999999994,0.8140000000000001
warfarin atrial fibril active-w atrial fibril clopidogrel trial irbesartan prevent vascular event studi demonstr warfarin superior platelet therapi clopidogrel plu aspirin prevent af embol event,0,0.0,1.0
aspirin embol event active-w atrial fibril clopidogrel trial irbesartan prevent vascular event studi demonstr warfarin superior platelet therapi clopidogrel plu aspirin prevent af embol event,0,0.0,1.0
irbesartan atrial fibril active-w atrial fibril clopidogrel trial irbesartan prevent vascular event studi demonstr warfarin superior platelet therapi clopidogrel plu aspirin prevent af embol event,0,0.0,1.0
angiotensin atrial fibril angiotensin-convert enzym inhibitor angiotensin ii receptor-block drug hold promis atrial fibril cardiac remodel,0,0.1866,0.8134
angiotensin cardiac remodel angiotensin-convert enzym inhibitor angiotensin ii receptor-block drug hold promis atrial fibril cardiac remodel,0,0.0,1.0
bile acid barrett 's esophagu express bile acid receptor fxr barrett 's esophagu enhanc apoptosi guggulsteron vitro,0,0.0,1.0
bile acid barrett 's esophagu aim studi assess express bile acid receptor esophagu normal esophag barrett 's esophagu adenocarcinoma investig possibl function,0,0.0,1.0
bile acid adenocarcinoma aim studi assess express bile acid receptor esophagu normal esophag barrett 's esophagu adenocarcinoma investig possibl function,0,0.0,1.0
bile acid esophag aim studi assess express bile acid receptor esophagu normal esophag barrett 's esophagu adenocarcinoma investig possibl function,0,0.0,1.0
bile acid barrett 's esophagu express bile acid receptor fxr vdr esophag biopsi patient normal mucosa esophag barrett 's esophagu adenocarcinoma n num per group cell line deriv barrett 's esophagu esophag adenocarcinoma assess real time q-pcr immunohistochemistri,0,0.0,1.0
bile acid esophag adenocarcinoma/adenocarcinoma express bile acid receptor fxr vdr esophag biopsi patient normal mucosa esophag barrett 's esophagu adenocarcinoma n num per group cell line deriv barrett 's esophagu esophag adenocarcinoma assess real time q-pcr immunohistochemistri,0,0.0,1.0
bile acid esophag express bile acid receptor fxr vdr esophag biopsi patient normal mucosa esophag barrett 's esophagu adenocarcinoma n num per group cell line deriv barrett 's esophagu esophag adenocarcinoma assess real time q-pcr immunohistochemistri,0,0.0,1.0
bile acid barrett 's esophagu effect guggulsteron antagonist bile acid receptor apoptosi barrett 's esophagus-deriv cell assess morpholog flow cytometri measur caspas num activ,0,0.0,1.0
guggulsteron barrett 's esophagu effect guggulsteron antagonist bile acid receptor apoptosi barrett 's esophagus-deriv cell assess morpholog flow cytometri measur caspas num activ,0,0.1905,0.8095
bile acid barrett 's esophagu bile acid receptor fxr significantli overexpress barrett 's esophagu compar normal mucosa esophag esophag adenocarcinoma,0,0.0,1.0
bile acid esophag adenocarcinoma bile acid receptor fxr significantli overexpress barrett 's esophagu compar normal mucosa esophag esophag adenocarcinoma,0,0.0,1.0
bile acid esophag bile acid receptor fxr significantli overexpress barrett 's esophagu compar normal mucosa esophag esophag adenocarcinoma,0,0.0,1.0
cyanoacryl bronchopleur fistula transthorac closur postpneumonectomi bronchopleur fistula coil cyanoacryl,0,0.0,1.0
num-chloro-num'-deoxyadenosin b-cell leukemia inhibit erk pathway promot apoptosi induc num-chloro-num'-deoxyadenosin b-cell leukemia cell line eheb,0,0.0,1.0
nucleosid chronic lymphocyt leukemia num-chloro-num'-deoxyadenosin cda nucleosid analogu activ b-cell chronic lymphocyt leukemia b-cll,0,0.2027,0.7973
cda/num-chloro-num'-deoxyadenosin chronic lymphocyt leukemia num-chloro-num'-deoxyadenosin cda nucleosid analogu activ b-cell chronic lymphocyt leukemia b-cll,0,0.0,1.0
clenbuterol myocardi atrophi regress left ventricular enlarg achiev beta2-adrenergic-receptor agonist clenbuterol administ prevent myocardi atrophi,0,0.0,1.0
clenbuterol ventricular enlarg regress left ventricular enlarg achiev beta2-adrenergic-receptor agonist clenbuterol administ prevent myocardi atrophi,0,0.0,1.0
salbutamol flow-medi dilat flow-medi dilat p numnum3 pwa salbutamol p numnum2 respons fell typhoid vaccin pca p num unchang,0,0.2096,0.7904
salbutamol vascular dysfunct vascular dysfunct acut inflamm measur fmd pwa salbutamol,0,0.0,1.0
salbutamol fmd vascular dysfunct acut inflamm measur fmd pwa salbutamol,0,0.0,1.0
salbutamol inflamm vascular dysfunct acut inflamm measur fmd pwa salbutamol,0,0.0,1.0
pyridostigmin autoimmun gastrointestin dysmotil autoimmun gastrointestin dysmotil treat success pyridostigmin,0,0.0,1.0
acetylcholin agid numer autoantibodi current recogn biomark agid ganglion acetylcholin receptor autoantibodi proven pathophysiolog effector,0,0.0,1.0
hbeag hepat b. predict respons peginterferon alpha-2a lamivudin two combin hbeag-neg chronic hepat b,0,0.0,1.0
lamivudin hepat b. predict respons peginterferon alpha-2a lamivudin two combin hbeag-neg chronic hepat b,0,0.0,1.0
hbeag/hepat b e antigen hepat b. trial patient hepat b e antigen hbeag -neg chronic hepat b num2 week post-treat biochem virolog respons rate peginterferon alpha-2a without lamivudin significantli higher lamivudin alon,0,0.20540000000000003,0.7946
lamivudin hepat b. trial patient hepat b e antigen hbeag -neg chronic hepat b num2 week post-treat biochem virolog respons rate peginterferon alpha-2a without lamivudin significantli higher lamivudin alon,0,0.0,1.0
alanin hepat b. post-treat respons defin alanin aminotransferas alt normalis hepat b viru hbv dna level num2 num3 copies/ml,0,0.0,1.0
perindopril cardiovascular event cost effect perindopril reduc cardiovascular event patient stabl coronari arteri diseas use data europa studi,0,0.0,1.0
perindopril coronari arteri diseas cost effect perindopril reduc cardiovascular event patient stabl coronari arteri diseas use data europa studi,0,0.0,1.0
perindopril cardiac event european trial reduct cardiac event perindopril stabl coronari arteri diseas europa trial recent report,0,0.0,1.0
perindopril coronari arteri diseas european trial reduct cardiac event perindopril stabl coronari arteri diseas europa trial recent report,0,0.0,1.0
perindopril coronari heart diseas assess cost effect perindopril stabl coronari heart diseas uk,0,0.0,1.0
ibuprofen analgesia compar effect iv acetaminophen oral ibuprofen respect postop pain control morphin requir patient receiv morphin patient-control iv analgesia pcia cesarean deliveri,0,0.0,1.0
acetaminophen postop pain compar effect iv acetaminophen oral ibuprofen respect postop pain control morphin requir patient receiv morphin patient-control iv analgesia pcia cesarean deliveri,0,0.0,1.0
morphin postop pain compar effect iv acetaminophen oral ibuprofen respect postop pain control morphin requir patient receiv morphin patient-control iv analgesia pcia cesarean deliveri,0,0.0,1.0
ibuprofen postop pain compar effect iv acetaminophen oral ibuprofen respect postop pain control morphin requir patient receiv morphin patient-control iv analgesia pcia cesarean deliveri,0,0.0,1.0
acetaminophen analgesia compar effect iv acetaminophen oral ibuprofen respect postop pain control morphin requir patient receiv morphin patient-control iv analgesia pcia cesarean deliveri,0,0.0,1.0
morphin analgesia compar effect iv acetaminophen oral ibuprofen respect postop pain control morphin requir patient receiv morphin patient-control iv analgesia pcia cesarean deliveri,0,0.1754,0.8246
acetaminophen analgesia intraven acetaminophen reason altern oral ibuprofen adjunct morphin patient-control analgesia cesarean deliveri,0,0.1926,0.8074
nevirapine/nvp immunodefici impact nevirapin nvp plasma concentr select resist viru mother receiv single-dos nvp prevent perinat human immunodefici viru type num transmiss persist resist viru infect children,0,0.0,1.0
nvp immunodefici genotyp resist analysi perform mother plasma sampl week num postpartum pp human immunodefici viru hiv dna peripher blood mononuclear cell pbmc nvp resist mutat detect,0,0.0,1.0
lindan farmer 's lung insecticid ddt lindan aldicarb posit associ farmer 's lung among farmer,1,1.0,0.0
ddt farmer 's lung insecticid ddt lindan aldicarb posit associ farmer 's lung among farmer,1,1.0,0.0
aldicarb farmer 's lung insecticid ddt lindan aldicarb posit associ farmer 's lung among farmer,1,1.0,0.0
gonadotropin-releas hormon myoma gonadotropin-releas hormon agonist gnrh agonist therapi use adjunct myomectomi hysterectomi uterin myoma,0,0.0,1.0
gnrh submucos myoma spontan expuls submucos myoma might occur administr gnrh agonist henc may accept altern symptomat femal without sexual exposur,1,0.6131,0.3869
mitomycin local advanc breast cancer feasibl toxic local respons rate intra-arteri chemotherapi num-fluorouracil epirubicin mitomycin patient num2 year local advanc breast cancer evalu,0,0.0,1.0
num-fluorouracil toxic feasibl toxic local respons rate intra-arteri chemotherapi num-fluorouracil epirubicin mitomycin patient num2 year local advanc breast cancer evalu,0,0.20520000000000005,0.7948
num-fluorouracil local advanc breast cancer feasibl toxic local respons rate intra-arteri chemotherapi num-fluorouracil epirubicin mitomycin patient num2 year local advanc breast cancer evalu,0,0.0,1.0
epirubicin local advanc breast cancer feasibl toxic local respons rate intra-arteri chemotherapi num-fluorouracil epirubicin mitomycin patient num2 year local advanc breast cancer evalu,0,0.18579999999999997,0.8142
dopamin extrapyramid symptom presenc pdenum2a striatal output pathway may reduc incid sever dopamin d2 receptor antagonist-lik side effect includ extrapyramid symptom,1,1.0,0.0
calcium pyrophosph dihydr arthropathi best knowledg no case calcium pyrophosph dihydr arthropathi total knee arthroplasti report previous,0,0.0,1.0
estrogen breast cancer estrogen receptor alpha regul express breast cancer num associ ring domain num bard1 gene intron dna sequenc,0,0.20220000000000005,0.7978
estrogen breast cancer use chromatin immunoprecipit chip -base clone strategi isol identifi gene associ estrogen receptor alpha eralpha mcf-num human breast cancer cell,0,0.19200000000000006,0.8079999999999999
atorvastatin diabet atorvastatin exert benefici vascular effect diabet underli mechan yet elucid,0,0.0,1.0
atorvastatin diabet result studi demonstr vascular antioxid effect atorvastatin diabet mediat inhibit rac-num via reduct ggpp,0,0.0,1.0
fentanyl reduct splanchnic perfus episod hypotens transient reduct splanchnic perfus common patient treat remifentanil compar receiv fentanyl opioid regimen,0,0.19979999999999998,0.8002
remifentanil hypotens episod hypotens transient reduct splanchnic perfus common patient treat remifentanil compar receiv fentanyl opioid regimen,1,1.0,0.0
remifentanil reduct splanchnic perfus episod hypotens transient reduct splanchnic perfus common patient treat remifentanil compar receiv fentanyl opioid regimen,1,1.0,0.0
lithium depress avail option treatment bipolar disord includ mania hypomania depress mainten elderli includ lithium antiepilept antipsychot benzodiazepin antidepress electroconvuls therapi ect psychotherapi,0,0.0,1.0
